,[Case folder],[DLC],[Windspeed],[case_id],[res_dir],[run_dir],[sim_id],[wdir],[wsp],absmax,channel,channel_desc,channel_name,channel_nr,channel_units,int,m=10.0,m=12.0,m=3.0,m=4.0,m=6.0,m=8.0,m=9.0,max,mean,min,neq,range,rms,std
450,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,1.7336512,Cl-1-71.63,Cl of blade   1 at radius  71.63,"Cl, R= 72.5",54,deg,465.2998475374085,0.956606938284107,1.0477521636738423,0.4827191157993471,0.5743820467917026,0.7247737152620791,0.8494478718041811,0.9050869157606488,1.7336512,0.7755028795390446,-0.0952966394,600.0,1.8289478394,0.8190968982190825,0.2636569978187143
451,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,1.7262528,Cl-2-71.63,Cl of blade   2 at radius  71.63,"Cl, R= 72.5",55,deg,459.81211886362235,0.9704646381575305,1.0577436045667643,0.485628069817167,0.579994606204272,0.7366891054520424,0.8645347789651731,0.9200235742162528,1.7262528,0.7663665439911634,-0.046932498,600.0,1.773185298,0.8090881678951433,0.25943396785879763
452,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,1.7696288,Cl-3-71.63,Cl of blade   3 at radius  71.63,"Cl, R= 72.5",56,deg,463.6836507252463,0.988950737252334,1.0881616883413021,0.46990783350544213,0.5651463657108898,0.7295429649178116,0.8698151159811103,0.9319917921608423,1.7696288,0.7728229767460941,-0.13465769149999998,600.0,1.9042864915,0.8150293469107291,0.2588773511511581
453,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.052095680000000005,Cd-1-71.63,Cd of blade   1 at radius  71.63,"Cd, R= 72.5",57,deg,5.889126455132392,0.033904447606710415,0.0367866675716204,0.018890922694928463,0.021387375492512357,0.026199709957516706,0.030401005179572824,0.03223714004093893,0.052095680000000005,0.009814241974025658,-0.00940489823,600.0,0.061500578230000005,0.011410300602820759,0.005820276137951178
454,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.05229824,Cd-2-71.63,Cd of blade   2 at radius  71.63,"Cd, R= 72.5",58,deg,5.873770967629259,0.03271042108766157,0.03567696453354743,0.018211391589314813,0.02060655777929486,0.02516953064475069,0.029215512489891578,0.031031227911807544,0.05229824,0.009789140211374154,-0.007517872,600.0,0.059816112000000005,0.011358188425255357,0.005760310601492064
455,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.043855359999999996,Cd-3-71.63,Cd of blade   3 at radius  71.63,"Cd, R= 72.5",59,deg,5.864344700788008,0.030045574510208624,0.03233074582137025,0.0180126744769946,0.020130914825092206,0.024017632594470924,0.027302827231123664,0.028736616684475715,0.043855359999999996,0.009773805566367425,-0.0081475036,600.0,0.0520028636,0.011293879687614446,0.0056590143266434904
456,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,18939392.0,DLL-1-inpvec-1,DLL :  1 inpvec :   1  generator torque reference [nm],DLL inp   1:   1,60,-,11261932246.33056,1319715.3076300914,1421463.0542616015,621046.0360616815,774585.4950087201,1014337.2867574375,1188695.0897492236,1258586.2808986888,18939392.0,18770274.842242844,16734136.544,600.0,2205255.4560000002,18774508.478791233,398686.55215572694
457,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19258912,DLL-1-inpvec-2,DLL :  1 inpvec :   2  pitch angle reference of blade 1 [rad],DLL inp   1:   2,61,-,62.23313730057698,0.08314874840004856,0.09236515643754922,0.020752176685904854,0.03351757004525387,0.05517955203546986,0.07119320834939162,0.07758293038470868,0.19258912,0.10372317988956598,0.02971289017,600.0,0.16287622983,0.11393991489266993,0.047157249276709605
458,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19258912,DLL-1-inpvec-3,DLL :  1 inpvec :   3  pitch angle reference of blade 2 [rad],DLL inp   1:   3,62,-,62.23313730057698,0.08314874840004856,0.09236515643754922,0.020752176685904854,0.03351757004525387,0.05517955203546986,0.07119320834939162,0.07758293038470868,0.19258912,0.10372317988956598,0.02971289017,600.0,0.16287622983,0.11393991489266993,0.047157249276709605
459,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19258912,DLL-1-inpvec-4,DLL :  1 inpvec :   4  pitch angle reference of blade 3 [rad],DLL inp   1:   4,63,-,62.23313730057698,0.08314874840004856,0.09236515643754922,0.020752176685904854,0.03351757004525387,0.05517955203546986,0.07119320834939162,0.07758293038470868,0.19258912,0.10372317988956598,0.02971289017,600.0,0.16287622983,0.11393991489266993,0.047157249276709605
460,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,15997920.0,DLL-1-inpvec-5,DLL :  1 inpvec :   5  power reference [w],DLL inp   1:   5,64,-,8936545263.693434,1833244.370754018,2049485.0374411119,655542.7930450895,850562.1316489639,1231944.9349528274,1563479.9878048531,1705774.2609589736,15997920.0,14894536.699699206,12315898.725,600.0,3682021.2750000004,14902259.387341809,479699.2275602646
461,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,15.185152,DLL-1-inpvec-6,DLL :  1 inpvec :   6  filtered wind speed [m/s],DLL inp   1:   6,65,-,7280.2960139362285,2.8582111895931988,3.196693289511755,0.7314988530364417,1.1460721724179088,1.8678381404969857,2.4270535091833834,2.656194483468386,15.185152,12.13406271469573,9.44801176,600.0,5.7371402400000004,12.212299446272855,1.3801376022941378
462,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.8396703999999999,DLL-1-inpvec-7,DLL :  1 inpvec :   7  filtered rotor speed [rad/s],DLL inp   1:   7,66,-,476.0561895061892,0.054884112176829265,0.06114678903948821,0.01642412353647532,0.02400982117308491,0.03698678911482668,0.04702392721998294,0.05118491637297015,0.8396703999999999,0.7934429257026746,0.7303295701,600.0,0.10934082989999994,0.7936163286689742,0.01658917666546175
463,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.06168224,DLL-1-inpvec-8,DLL :  1 inpvec :   8  filtered rotor speed error for torque [rad/s],DLL inp   1:   8,67,-,0.8655740224493833,0.05488924024350603,0.06115250225592124,0.01642492029523058,0.02401199608178832,0.0369902446012319,0.047028320873166995,0.05118969880724681,0.0476688061,0.001442074393978088,-0.06168224,600.0,0.1093510461,0.016651693116880802,0.01658913213827067
464,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-9,DLL :  1 inpvec :   9  bandpass filtered rotor speed [rad/s],DLL inp   1:   9,68,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
465,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,8918848.0,DLL-1-inpvec-10,DLL :  1 inpvec :  10  proportional term of torque contr. [nm],DLL inp   1:  10,69,-,121050396.43738145,8094934.596081228,9034619.378831247,2536673.4391088346,3560538.2927989294,5437029.893436432,6921023.883425545,7541420.6792078735,7289207.242,201653.655260189,-8918848.0,600.0,16208055.241999999,2323373.2935463986,2314605.6390851573
466,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,27838240.0,DLL-1-inpvec-11,DLL :  1 inpvec :  11  integral term of torque controller [nm],DLL inp   1:  11,70,-,11141211192.386696,8076631.176490273,9014191.415956846,2517302.829708231,3549744.9832418268,5424631.777063922,6905370.788469348,7524368.138390849,27838240.0,18569173.317315023,11666832.395000001,600.0,16171407.604999999,18708227.851539508,2276750.2402835353
467,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,18939392.0,DLL-1-inpvec-12,DLL :  1 inpvec :  12  minimum limit of torque [nm],DLL inp   1:  12,71,-,11100930579.726175,1298253.1064970687,1418100.0850063881,388245.65017138986,590382.1237379179,912422.745325067,1137253.2563668469,1224048.05951679,18939392.0,18501940.062877603,16734136.544,600.0,2205255.4560000002,18519844.24348571,814152.7575692959
468,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,18939392.0,DLL-1-inpvec-13,DLL :  1 inpvec :  13  maximum limit of torque [nm],DLL inp   1:  13,72,-,11362671304.248726,336526.8271966828,374388.25102231186,75750.47688197202,128934.28379990457,219690.26958701137,286791.273554312,313437.78282347193,18939392.0,18938177.885823432,18301371.232,600.0,638020.7679999992,18938191.079912364,22354.958746996424
469,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,1.0,DLL-1-inpvec-14,DLL :  1 inpvec :  14  torque limit switch based on pitch [-],DLL inp   1:  14,73,-,480.82013608398427,0.5887087153394474,0.6430547903863293,0.17605472831506289,0.2677159791767533,0.4137492292979356,0.5157013684163612,0.5550595311697035,1.0,0.8013851907948479,0.0,600.0,1.0,0.8824162342756336,0.36937810775430036
470,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.06168224,DLL-1-inpvec-15,DLL :  1 inpvec :  15  filtered rotor speed error for pitch [rad/s],DLL inp   1:  15,74,-,0.8655740224493833,0.05488924024350603,0.06115250225592124,0.01642492029523058,0.02401199608178832,0.0369902446012319,0.047028320873166995,0.05118969880724681,0.0476688061,0.001442074393978088,-0.06168224,600.0,0.1093510461,0.016651693116880802,0.01658913213827067
471,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,2554438.4,DLL-1-inpvec-16,DLL :  1 inpvec :  16  power error for pitch [w],DLL inp   1:  16,75,-,-63481229.88481034,1714005.7303072477,1918780.0524694182,538587.6958524153,750585.8823859326,1136257.1430329904,1456973.5719546683,1592827.6028796919,897326.3142,-105814.85879893314,-2554438.4,600.0,3451764.7142,480799.21411898255,469010.7674188114
472,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.037663680000000005,DLL-1-inpvec-17,DLL :  1 inpvec :  17  proportional term of pitch controller [rad],DLL inp   1:  17,76,-,0.31053559610915504,0.031487567977679744,0.03517103186906562,0.009043138218295431,0.01335424614594883,0.02092093467214218,0.026848084969376306,0.02930581368710258,0.02543828487,0.0005172477242199029,-0.037663680000000005,600.0,0.06310196487,0.009075249332061507,0.009060496963791222
473,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.1885232,DLL-1-inpvec-18,DLL :  1 inpvec :  18  integral term of pitch controller [rad],DLL inp   1:  18,77,-,61.920602900564184,0.08053863483159614,0.08959280927354957,0.01990261002764515,0.03230760784722159,0.05328151753143182,0.06884949600542539,0.07508905035698854,0.1885232,0.10320260061615906,0.029710078049999998,600.0,0.15881312195,0.11300273154422721,0.046030865324457784
474,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.029714880000000003,DLL-1-inpvec-19,DLL :  1 inpvec :  19  minimum limit of pitch [rad],DLL inp   1:  19,78,-,17.82855656400833,,,,,,,,0.029714880000000003,0.0297148800000164,0.029714880000000003,600.0,0.0,0.029714880000003708,1.639660629493278e-14
475,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,1.5707968,DLL-1-inpvec-20,DLL :  1 inpvec :  20  maximum limit of pitch [rad],DLL inp   1:  20,79,-,942.4584450398396,,,,,,,,1.5707968,1.570796800001258,1.5707968,600.0,0.0,1.570796799999501,1.2578826869003024e-12
476,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-21,DLL :  1 inpvec :  21  torque reference from dt dammper [nm],DLL inp   1:  21,80,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
477,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-22,DLL :  1 inpvec :  22  status signal [-],DLL inp   1:  22,81,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
478,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-23,DLL :  1 inpvec :  23  total added pitch rate [rad/s],DLL inp   1:  23,82,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
479,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.18558016,DLL-1-inpvec-24,DLL :  1 inpvec :  24  filtered mean pitch for gain sch [rad],DLL inp   1:  24,83,-,61.7063382956555,0.07732082715963288,0.08637800898723225,0.01864677455117268,0.030430918776459127,0.050549678967253056,0.06574130524638942,0.07190434625692105,0.18558016,0.1028455096594071,0.03087589912,600.0,0.15470426088,0.11220648623991067,0.04486754614645322
480,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-25,DLL :  1 inpvec :  25  flag for mechnical brake [0=off/1=on],DLL inp   1:  25,84,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
481,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-1-inpvec-26,DLL :  1 inpvec :  26  flag for emergency pitch stop [0=off/1=on],DLL inp   1:  26,85,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
482,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.4399072,DLL-1-inpvec-27,DLL :  1 inpvec :  27  lp filtered acceleration level [m/s^2],DLL inp   1:  27,86,-,186.20649348123604,0.10511413436096809,0.11575045366962904,0.034016115123566795,0.049213315448207104,0.07358616662980286,0.09151251851867136,0.09875379248261862,0.4399072,0.3103508911402271,0.2405055145,600.0,0.1994016855,0.3127937645063312,0.03901619513112993
483,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19068576,DLL-1-inpvec-31,DLL :  1 inpvec :  31  monitored average of reference pitch [rad],DLL inp   1:  31,87,-,62.09763777656571,0.08194086961320617,0.09102318429151866,0.020421756564080868,0.033038631570215894,0.054383126174835074,0.07016002383252896,0.07645622415511574,0.19068576,0.1034975945132255,0.030176021520000002,600.0,0.16050973848,0.11363839176735761,0.04692474841112505
484,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19067328,DLL-1-inpvec-32,DLL :  1 inpvec :  32  monitored ave. of actual pitch (blade 1) [rad],DLL inp   1:  32,88,-,62.07965421007977,0.0819327038387638,0.0910138920519693,0.02044476992319698,0.03305343409523303,0.05438296380118274,0.07015403698472518,0.07644892546727407,0.19067328,0.10346764139868622,0.0301800051,600.0,0.1604932749,0.1136053461671292,0.046910786191935526
485,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,19621280.0,DLL-2-inpvec-1,DLL :  2 inpvec :   1  mgen lss [nm],DLL inp   2:   1,89,-,-11664460200.478941,1371267.683367654,1476988.7477509633,645522.0318094004,804992.3278739881,1054001.7506143288,1235136.484264223,1307752.8889132321,-17329882.395,-19441163.16194748,-19621280.0,600.0,2291397.6050000004,19445549.474893693,413000.35355669365
486,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,15997920.0,DLL-2-inpvec-2,DLL :  2 inpvec :   2  pelec [w],DLL inp   2:   2,90,-,8936546160.451836,1833957.9552904794,2050312.6003017817,654469.2031281645,849825.0808701613,1231983.6845681826,1563980.091612056,1706400.577455601,15997920.0,14894533.85002222,12314398.92,600.0,3683521.08,14902253.7546057,479612.7158375961
487,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-2-inpvec-3,DLL :  2 inpvec :   3  mframe [nm],DLL inp   2:   3,91,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
488,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,19621280.0,DLL-2-inpvec-4,DLL :  2 inpvec :   4  mgen hss [nm],DLL inp   2:   4,92,-,-11664460200.478941,1371267.683367654,1476988.7477509633,645522.0318094004,804992.3278739881,1054001.7506143288,1235136.484264223,1307752.8889132321,-17329882.395,-19441163.16194748,-19621280.0,600.0,2291397.6050000004,19445549.474893693,413000.35355669365
489,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-2-inpvec-8,DLL :  2 inpvec :   8  grid flag [0=run/1=stop],DLL inp   2:   8,93,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
490,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.0,DLL-3-inpvec-1,DLL :  3 inpvec :   1  brake torque [nm],DLL inp   3:   1,94,-,0.0,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0
491,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19192128,DLL-4-inpvec-1,DLL :  4 inpvec :   1  pitch 1 [rad],DLL inp   4:   1,95,-,62.21248678695882,0.0829247100671486,0.09211628614629801,0.02068463811849449,0.03342417324008121,0.05503062513461468,0.07100136791189718,0.07737388567811955,0.19192128,0.10368878511611766,0.02948390664,600.0,0.16243737336,0.11390296584429531,0.047143625966512566
492,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19191872000000001,DLL-4-inpvec-2,DLL :  4 inpvec :   2  pitch 2 [rad],DLL inp   4:   2,96,-,62.2125034790089,0.082920542231598,0.0921116563377418,0.020683598498699232,0.03342249332516361,0.05502785926910098,0.07099779934922044,0.077369996829655,0.19191872000000001,0.10368881415741077,0.029489510820000002,600.0,0.16242920918,0.11390297651472799,0.04714358787305756
493,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,0.19191872000000001,DLL-4-inpvec-3,DLL :  4 inpvec :   3  pitch 3 [rad],DLL inp   4:   3,97,-,62.212432174831974,0.082920542231598,0.0921116563377418,0.020683598498699232,0.03342249332516361,0.05502785926910098,0.07099779934922044,0.077369996829655,0.19191872000000001,0.10368869300669957,0.029489510820000002,600.0,0.16242920918,0.11390285141945686,0.047143552094060244
494,dlc11_iec61400-1ed3,11,12,dlc11_wsp12_wdir000_s1005,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,12,101.99968,DLL-5-inpvec-1,DLL :  5 inpvec :   1  bltip tow min d [m],DLL inp   5:   1,98,-,35777.16682239939,71.88114530407005,73.10997836178062,57.15697782271029,61.99617198215391,67.2721470809555,70.10343257578792,71.08252433454385,101.99968,59.630418113886115,15.74301311,600.0,86.25666688999999,64.79927084521174,25.3605744736628
495,dlc11_iec61400-1ed3,11,14,dlc11_wsp14_wdir000_s1006,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,14,700.0,Time,Time,Time,0,s,239998.74992187362,295.27323207288646,332.31027154861323,56.46098543782558,101.94053088552127,184.05402875345422,247.31163392504743,272.9046608621333,700.0,400.00000020833676,100.01249999999999,600.0,599.9875,435.88874766849733,173.2021944934345
496,dlc11_iec61400-1ed3,11,14,dlc11_wsp14_wdir000_s1006,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,14,360.0,bearing-shaft_rot-angle-deg,shaft_rot angle,bea1 angle,1,deg,107842.00341796844,292.2754379529058,302.59282337541003,180.00978826771149,214.00010284567412,254.4400905131306,277.4629179314115,285.5958004898416,360.0,179.72705432590556,0.0,600.0,360.0,207.4908016896043,103.68519050051614
497,dlc11_iec61400-1ed3,11,14,dlc11_wsp14_wdir000_s1006,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,14,8.063936,bearing-shaft_rot-angle_speed-rpm,shaft_rot angle speed,bea1 angle_speed,2,rpm,4534.9508802344735,0.5276786628290038,0.5793905283723677,0.17378768699579103,0.24457017989788846,0.3689205865683414,0.46011946032046064,0.49628445333352933,8.063936,7.558407965224864,7.110375568,600.0,0.9535604319999997,7.560425063695492,0.1746315406137047
498,dlc11_iec61400-1ed3,11,14,dlc11_wsp14_wdir000_s1006,res/dlc11_iec61400-1ed3/,/mnt/mimer/hawc2sim/iea15mw/NoFPM_notorsion_DLC11,NoFPM_notorsion_DLC11,0,14,14.037984,bearing-pitch1-angle-deg,pitch1 angle,bea2 angle,3,deg,6271.250796080215,3.832408594935577,4.2480483947298255,1.0230040088186216,1.6104640445894614,2.579910957468197,3.2952662380711737,3.5820025815224783,14.037984,10.452307570255071,6.610574403,600.0,7.427409597,10.618487704315621,1.8712422567581102
